word    sentiment
friendlier	0.5
friendlies	0.55
friendliest	0.65
friendlily	0.45
friendliness	0.5
friendly	0.55
friends	0.525
friendship	0.475
friendships	0.4
fright	-0.4
frighted	-0.35
frighten	-0.35
frightened	-0.475
frightening	-0.55
frighteningly	-0.525
frightens	-0.425
frightful	-0.575
frightfully	-0.425
frightfulness	-0.475
frighting	-0.375
frights	-0.275
frisky	0.25
frowning	-0.35
frustrate	-0.5
frustrated	-0.6
frustrates	-0.475
frustrating	-0.475
frustratingly	-0.5
frustration	-0.525
frustrations	-0.5
fuck	-0.625
fucked	-0.85
fucker	-0.825
fuckers	-0.725
fuckface	-0.8
fuckhead	-0.775
fucks	-0.525
fucktard	-0.775
fud	-0.275
fuked	-0.625
fuking	-0.8
fulfill	0.475
fulfilled	0.45
fulfills	0.25
fume	-0.3
fumed	-0.45
fumeless	0.075
fumelike	-0.175
fumer	0.175
fumers	-0.2
fumes	-0.025
fumet	0.1
fumets	-0.1
fumette	-0.15
fuming	-0.675
fun	0.575
funeral	-0.375
funerals	-0.4
funky	-0.1
funned	0.575
funnel	0.025
funneled	0.025
funnelform	0.125
funneling	-0.025
funnelled	-0.025
funnelling	0.025
funnels	0.1
funner	0.55
funnest	0.725
funnier	0.425
funnies	0.325
funniest	0.65
funnily	0.475
funniness	0.45
funninesses	0.4
funning	0.45
funny	0.475
funnyman	0.35
funnymen	0.325
furious	-0.675
furiously	-0.475
fury	-0.675
futile	-0.475
gag	-0.35
gagged	-0.325
gain	0.6
gained	0.4
gaining	0.45
gains	0.35
gallant	0.425
gallantly	0.475
gallantry	0.65
geek	-0.2
geekier	0.05
geekiest	-0.025
geeks	-0.1
geeky	-0.15
generosities	0.65
generosity	0.575
generous	0.575
generously	0.45
generousness	0.6
genial	0.45
gentle	0.475
gentler	0.35
gentlest	0.45
gently	0.5
ghost	-0.325
giddy	-0.15
gift	0.475
giggle	0.45
giggled	0.375
giggler	0.15
gigglers	0.35
giggles	0.2
gigglier	0.25
giggliest	0.425
giggling	0.375
gigglingly	0.275
giggly	0.25
giver	0.35
givers	0.425
giving	0.35
glad	0.5
gladly	0.35
glamor	0.525
glamorise	0.325
glamorised	0.45
glamorises	0.525
glamorising	0.3
glamorization	0.4
glamorize	0.425
glamorized	0.525
glamorizer	0.6
glamorizers	0.4
glamorizes	0.6
glamorizing	0.45
glamorous	0.575
glamorously	0.525
glamors	0.35
glamour	0.6
glamourize	0.2
glamourless	-0.4
glamourous	0.5
glamours	0.475
glee	0.8
gleeful	0.725
gloom	-0.65
gloomed	-0.475
gloomful	-0.525
gloomier	-0.375
gloomiest	-0.45
gloominess	-0.45
gloominesses	-0.25
glooming	-0.45
glooms	-0.225
gloomy	-0.15
gloried	0.6
glories	0.525
glorification	0.5
glorified	0.575
glorifier	0.575
glorifiers	0.4
glorifies	0.55
glorify	0.675
glorifying	0.6
gloriole	0.375
glorioles	0.3
glorious	0.8
gloriously	0.725
gloriousness	0.65
glory	0.625
glum	-0.525
gn8	0.15
god	0.275
goddam	-0.625
goddammed	-0.6
goddamn	-0.525
goddamned	-0.45
goddamns	-0.525
goddams	-0.475
godsend	0.7
good	0.475
goodness	0.5
gorgeous	0.75
gorgeously	0.575
gorgeousness	0.725
gorgeousnesses	0.525
gossip	-0.175
gossiped	-0.275
gossiper	-0.275
gossipers	-0.275
gossiping	-0.4
gossipmonger	-0.25
gossipmongers	-0.35
gossipped	-0.325
gossipping	-0.45
gossipries	-0.2
gossipry	-0.3
gossips	-0.325
gossipy	-0.325
grace	0.45
graced	0.225
graceful	0.5
gracefuller	0.55
gracefullest	0.7
gracefully	0.6
gracefulness	0.55
graces	0.4
gracile	0.425
graciles	0.15
gracilis	0.1
gracility	0.3
gracing	0.325
gracioso	0.25
gracious	0.65
graciously	0.575
graciousness	0.6
grand	0.5
grandee	0.275
grandees	0.3
grander	0.425
grandest	0.6
grandeur	0.6
grandeurs	0.525
grant	0.375
granted	0.25
granting	0.325
grants	0.225
grateful	0.5
gratefuller	0.45
gratefully	0.525
gratefulness	0.55
graticule	0.025
graticules	0.05
gratification	0.4
gratifications	0.45
gratified	0.4
gratifies	0.375
gratify	0.325
gratifying	0.575
gratifyingly	0.5
gratin	0.1
grating	-0.1
gratingly	-0.05
gratings	-0.2
gratins	0.05
gratis	0.05
gratitude	0.575
gratz	0.5
grave	-0.4
graved	-0.225
gravel	-0.125
graveled	-0.125
graveless	-0.325
graveling	-0.1
gravelled	-0.225
gravelling	-0.1
gravelly	-0.225
gravels	-0.125
gravely	-0.375
graven	-0.225
graveness	-0.375
graver	-0.275
gravers	-0.3
graves	-0.3
graveside	-0.2
gravesides	-0.4
gravest	-0.325
gravestone	-0.175
gravestones	-0.125
graveyard	-0.3
graveyards	-0.3
great	0.775
greater	0.375
greatest	0.8
greed	-0.425
greedier	-0.5
greediest	-0.7
greedily	-0.475
greediness	-0.425
greeds	-0.25
greedy	-0.325
greenwash	-0.45
greenwashing	-0.1
greet	0.325
greeted	0.275
greeting	0.4
greetings	0.45
greets	0.15
grey	0.05
grief	-0.55
grievance	-0.525
grievances	-0.375
grievant	-0.2
grievants	-0.275
grieve	-0.4
grieved	-0.5
griever	-0.475
grievers	-0.075
grieves	-0.525
grieving	-0.575
grievous	-0.5
grievously	-0.425
grievousness	-0.675
grim	-0.675
grimace	-0.25
grimaced	-0.5
grimaces	-0.45
grimacing	-0.35
grimalkin	-0.225
grimalkins	-0.225
grime	-0.375
grimed	-0.3
grimes	-0.25
grimier	-0.4
grimiest	-0.175
grimily	-0.175
griminess	-0.4
griming	-0.175
grimly	-0.325
grimmer	-0.375
grimmest	-0.2
grimness	-0.2
grimy	-0.45
grin	0.525
grinned	0.275
grinner	0.275
grinners	0.4
grinning	0.375
grins	0.225
gross	-0.525
grossed	-0.1
grosser	-0.075
grosses	-0.2
grossest	-0.525
grossing	-0.075
grossly	-0.225
grossness	-0.45
grossular	-0.075
grossularite	-0.025
grossularites	-0.175
grossulars	-0.075
grouch	-0.55
grouched	-0.2
grouches	-0.225
grouchier	-0.5
grouchiest	-0.575
grouchily	-0.35
grouchiness	-0.5
grouching	-0.425
grouchy	-0.475
growing	0.175
growth	0.4
guarantee	0.25
guilt	-0.275
guiltier	-0.5
guiltiest	-0.425
guiltily	-0.275
guiltiness	-0.45
guiltless	0.2
guiltlessly	0.175
guiltlessness	0.15
guilts	-0.35
guilty	-0.45
gullibility	-0.4
gullible	-0.375
gun	-0.35
h8	-0.675
ha	0.35
hacked	-0.425
haha	0.5
hahaha	0.65
hahas	0.45
hail	0.075
hailed	0.225
hallelujah	0.75
handsome	0.55
handsomely	0.475
handsomeness	0.6
handsomer	0.5
handsomest	0.65
hapless	-0.35
haplessness	-0.35
happier	0.6
happiest	0.8
happily	0.65
happiness	0.65
happing	0.275
happy	0.675
harass	-0.55
harassed	-0.625
harasser	-0.6
harassers	-0.7
harasses	-0.625
harassing	-0.625
harassment	-0.625
harassments	-0.65
hard	-0.1
hardier	-0.15
hardship	-0.325
hardy	0.425
harm	-0.625
harmed	-0.525
harmfully	-0.65
harmfulness	-0.65
harming	-0.65
harmless	0.25
harmlessly	0.35
harmlessness	0.2
harmonic	0.45
harmonica	0.15
harmonically	0.525
harmonicas	0.025
harmonicist	0.125
harmonicists	0.225
harmonics	0.375
harmonies	0.325
harmonious	0.5
harmoniously	0.475
harmoniousness	0.45
harmonise	0.45
harmonised	0.325
harmonising	0.35
harmonium	0.225
harmoniums	0.2
harmonization	0.475
harmonizations	0.225
harmonize	0.425
harmonized	0.4
harmonizer	0.4
harmonizers	0.4
harmonizes	0.375
harmonizing	0.35
harmony	0.425
harms	-0.55
harried	-0.35
harsh	-0.475
harsher	-0.55
harshest	-0.725
hate	-0.675
hated	-0.8
hateful	-0.55
hatefully	-0.575
hatefulness	-0.9
hater	-0.45
haters	-0.55
hates	-0.475
hating	-0.575
hatred	-0.8
haunt	-0.425
haunted	-0.525
haunting	-0.275
haunts	-0.25
havoc	-0.725
healthy	0.425
heartbreak	-0.675
heartbreaker	-0.55
heartbreakers	-0.525
heartbreaking	-0.5
heartbreakingly	-0.45
heartbreaks	-0.45
heartbroken	-0.825
heartfelt	0.625
heartless	-0.55
heartlessly	-0.7
heartlessness	-0.7
heartwarming	0.525
heaven	0.575
heavenlier	0.75
heavenliest	0.675
heavenliness	0.675
heavenlinesses	0.575
heavenly	0.75
heavens	0.425
heavenward	0.35
heavenwards	0.3
heavyhearted	-0.525
heh	-0.15
hell	-0.9
hellish	-0.8
help	0.425
helper	0.35
helpers	0.275
helpful	0.45
helpfully	0.575
helpfulness	0.475
helping	0.3
helpless	-0.5
helplessly	-0.35
helplessness	-0.525
helplessnesses	-0.425
helps	0.4
hero	0.65
heroes	0.575
heroic	0.65
heroical	0.725
heroically	0.6
heroicomic	0.25
heroicomical	0.275
heroics	0.6
heroin	-0.55
heroine	0.675
heroines	0.45
heroinism	-0.5
heroism	0.7
heroisms	0.55
heroize	0.525
heroized	0.5
heroizes	0.55
heroizing	0.475
heron	0.025
heronries	0.175
heronry	0.025
herons	0.125
heros	0.325
hesitance	-0.225
hesitancies	-0.25
hesitancy	-0.225
hesitant	-0.25
hesitantly	-0.3
hesitate	-0.275
hesitated	-0.325
hesitater	-0.35
hesitaters	-0.35
hesitates	-0.35
hesitating	-0.35
hesitatingly	-0.375
hesitation	-0.275
hesitations	-0.275
hid	-0.1
hide	-0.175
hides	-0.175
hiding	-0.3
highlight	0.35
hilarious	0.425
hindrance	-0.425
hoax	-0.275
holiday	0.425
holidays	0.4
homesick	-0.175
homesickness	-0.45
homesicknesses	-0.45
honest	0.575
honester	0.475
honestest	0.75
honesties	0.45
honestly	0.5
honesty	0.55
honor	0.55
honorability	0.55
honorable	0.625
honorableness	0.55
honorably	0.6
honoraria	0.15
honoraries	0.375
honorarily	0.475
honorarium	0.175
honorariums	0.25
honorary	0.35
honored	0.7
honoree	0.525
honorees	0.575
honorer	0.425
honorers	0.325
honorific	0.35
honorifically	0.55
honorifics	0.425
honoring	0.575
honors	0.575
honour	0.675
honourable	0.525
honoured	0.55
honourer	0.45
honourers	0.4
honouring	0.525
honours	0.55
hooligan	-0.375
hooliganism	-0.525
hooligans	-0.275
hooray	0.575
hope	0.475
hoped	0.4
hopeful	0.575
hopefully	0.425
hopefulness	0.4
hopeless	-0.5
hopelessly	-0.55
hopelessness	-0.775
hopes	0.45
hoping	0.45
horrendous	-0.7
horrendously	-0.475
horrent	-0.225
horrible	-0.625
horribleness	-0.6
horribles	-0.525
horribly	-0.6
horrid	-0.625
horridly	-0.35
horridness	-0.575
horridnesses	-0.75
horrific	-0.85
horrifically	-0.725
horrified	-0.625
horrifies	-0.725
horrify	-0.625
horrifying	-0.675
horrifyingly	-0.825
horror	-0.675
horrors	-0.675
hostile	-0.4
hostilely	-0.55
hostiles	-0.325
hostilities	-0.525
hostility	-0.625
huckster	-0.225
hug	0.525
huge	0.325
huggable	0.4
hugged	0.425
hugger	0.4
huggers	0.45
hugging	0.45
hugs	0.55
humerous	0.35
humiliate	-0.625
humiliated	-0.35
humiliates	-0.25
humiliating	-0.3
humiliatingly	-0.65
humiliation	-0.675
humiliations	-0.6
humor	0.275
humoral	0.15
humored	0.3
humoresque	0.3
humoresques	0.225
humoring	0.525
humorist	0.3
humoristic	0.375
humorists	0.325
humorless	-0.325
humorlessness	-0.35
humorous	0.4
humorously	0.575
humorousness	0.6
humors	0.4
humour	0.525
humoured	0.275
humouring	0.425
humourous	0.5
hunger	-0.25
hurrah	0.65
hurrahed	0.475
hurrahing	0.6
hurrahs	0.525
hurray	0.675
hurrayed	0.45
hurraying	0.3
hurrays	0.6
hurt	-0.6
hurter	-0.575
hurters	-0.475
hurtful	-0.6
hurtfully	-0.65
hurtfulness	-0.475
hurting	-0.425
hurtle	-0.075
hurtled	-0.15
hurtles	-0.25
hurtless	0.075
hurtling	-0.35
hurts	-0.525
hypocritical	-0.5
hysteria	-0.475
hysterical	-0.025
hysterics	-0.45
ideal	0.6
idealess	-0.475
idealise	0.35
idealised	0.525
idealises	0.5
idealising	0.15
idealism	0.425
idealisms	0.2
idealist	0.4
idealistic	0.45
idealistically	0.425
idealists	0.175
idealities	0.375
ideality	0.475
idealization	0.45
idealizations	0.35
idealize	0.3
idealized	0.45
idealizer	0.325
idealizers	0.475
idealizes	0.5
idealizing	0.35
idealless	-0.425
ideally	0.45
idealogues	0.125
idealogy	0.2
ideals	0.2
idiot	-0.575
idiotic	-0.65
ignorable	-0.25
ignorami	-0.475
ignoramus	-0.475
ignoramuses	-0.575
ignorance	-0.375
ignorances	-0.3
ignorant	-0.275
ignorantly	-0.4
ignorantness	-0.275
ignore	-0.375
ignored	-0.325
ignorer	-0.325
ignorers	-0.175
ignores	-0.275
ignoring	-0.425
ill	-0.45
illegal	-0.65
illiteracy	-0.475
illness	-0.425
illnesses	-0.55
imbecile	-0.55
immobilized	-0.3
immoral	-0.5
immoralism	-0.4
immoralist	-0.525
immoralists	-0.425
immoralities	-0.275
immorality	-0.15
immorally	-0.525
immortal	0.25
immune	0.3
impatience	-0.45
impatiens	-0.05
impatient	-0.3
impatiently	-0.425
imperfect	-0.325
impersonal	-0.325
impolite	-0.4
impolitely	-0.45
impoliteness	-0.45
impolitenesses	-0.575
importance	0.375
importancies	0.1
importancy	0.35
important	0.2
importantly	0.325
impose	-0.3
imposed	-0.075
imposes	-0.1
imposing	-0.1
impotent	-0.275
impress	0.475
impressed	0.525
impresses	0.525
impressibility	0.3
impressible	0.2
impressing	0.625
impression	0.225
impressionable	0.05
impressionism	0.2
impressionisms	0.125
impressionist	0.25
impressionistic	0.375
impressionistically	0.4
impressionists	0.125
impressions	0.225
impressive	0.575
impressively	0.5
impressiveness	0.425
impressment	-0.1
impressments	0.125
impressure	0.15
imprisoned	-0.5
improve	0.475
improved	0.525
improvement	0.5
improvements	0.325
improver	0.45
improvers	0.325
improves	0.45
improving	0.45
inability	-0.425
inaction	-0.25
inadequacies	-0.425
inadequacy	-0.425
inadequate	-0.425
inadequately	-0.25
inadequateness	-0.425
inadequatenesses	-0.4
incapable	-0.4
incapacitated	-0.475
incensed	-0.5
incentive	0.375
incentives	0.325
incompetence	-0.575
incompetent	-0.525
inconsiderate	-0.475
inconvenience	-0.375
inconvenient	-0.35
increase	0.325
increased	0.275
indecision	-0.2
indecisions	-0.275
indecisive	-0.25
indecisively	-0.175
indecisiveness	-0.325
indecisivenesses	-0.225
indestructible	0.15
indifference	-0.05
indifferent	-0.2
indignant	-0.45
indignation	-0.6
indoctrinate	-0.35
indoctrinated	-0.1
indoctrinates	-0.15
indoctrinating	-0.175
ineffective	-0.125
ineffectively	-0.325
ineffectiveness	-0.325
ineffectual	-0.3
ineffectuality	-0.4
ineffectually	-0.275
ineffectualness	-0.325
infatuated	0.05
infatuation	0.15
infected	-0.55
inferior	-0.425
inferiorities	-0.475
inferiority	-0.275
inferiorly	-0.5
inferiors	-0.125
inflamed	-0.35
influential	0.475
infringement	-0.525
infuriate	-0.55
infuriated	-0.75
infuriates	-0.65
infuriating	-0.6
inhibin	-0.05
inhibit	-0.4
inhibited	-0.1
inhibiting	-0.1
inhibition	-0.375
inhibitions	-0.2
inhibitive	-0.35
inhibitor	-0.075
inhibitors	-0.25
inhibitory	-0.25
inhibits	-0.225
injured	-0.425
injury	-0.45
injustice	-0.675
innocence	0.4
innocency	0.475
innocent	0.35
innocenter	0.225
innocently	0.35
innocents	0.275
innovate	0.55
innovates	0.5
innovation	0.4
innovative	0.475
inquisition	-0.3
inquisitive	0.175
insane	-0.425
insanity	-0.675
insecure	-0.45
insecurely	-0.35
insecureness	-0.45
insecurities	-0.45
insecurity	-0.45
insensitive	-0.225
insensitivity	-0.45
insignificant	-0.35
insincere	-0.45
insincerely	-0.475
insincerity	-0.35
insipid	-0.5
inspiration	0.6
inspirational	0.575
inspirationally	0.575
inspirations	0.525
inspirator	0.475
inspirators	0.3
inspiratory	0.375
inspire	0.675
inspired	0.55
inspirer	0.55
inspirers	0.5
inspires	0.475
inspiring	0.45
inspiringly	0.65
inspirit	0.475
inspirited	0.325
inspiriting	0.45
inspiritingly	0.525
inspirits	0.2
insult	-0.575
insulted	-0.575
insulter	-0.5
insulters	-0.5
insulting	-0.55
insultingly	-0.575
insults	-0.45
intact	0.2
integrity	0.4
intellect	0.5
intellection	0.15
intellections	0.2
intellective	0.425
intellectively	0.2
intellects	0.45
intellectual	0.575
intellectualism	0.55
intellectualist	0.5
intellectualistic	0.325
intellectualists	0.2
intellectualities	0.425
intellectuality	0.425
intellectualization	0.375
intellectualize	0.375
intellectualized	0.3
intellectualizes	0.45
intellectualizing	0.2
intellectually	0.35
intellectualness	0.375
intellectuals	0.4
intelligence	0.525
intelligencer	0.375
intelligencers	0.4
intelligences	0.4
intelligent	0.5
intelligential	0.475
intelligently	0.5
intelligentsia	0.375
intelligibility	0.375
intelligible	0.35
intelligibleness	0.375
intelligibly	0.3
intense	0.075
interest	0.5
interested	0.425
interestedly	0.375
interesting	0.425
interestingly	0.425
interestingness	0.45
interests	0.25
interrogated	-0.4
interrupt	-0.35
interrupted	-0.3
interrupter	-0.275
interrupters	-0.325
interruptible	-0.325
interrupting	-0.3
interruption	-0.375
interruptions	-0.425
interruptive	-0.35
interruptor	-0.325
interrupts	-0.325
intimidate	-0.2
intimidated	-0.475
intimidates	-0.325
intimidating	-0.475
intimidatingly	-0.275
intimidation	-0.45
intimidations	-0.35
intimidator	-0.4
intimidators	-0.4
intimidatory	-0.275
intricate	0.15
intrigues	0.225
invigorate	0.475
invigorated	0.2
invigorates	0.525
invigorating	0.525
invigoratingly	0.5
invigoration	0.375
invigorations	0.3
invigorator	0.275
invigorators	0.3
invincible	0.55
invite	0.15
inviting	0.325
invulnerable	0.325
irate	-0.725
ironic	-0.125
irony	-0.05
irrational	-0.35
irrationalism	-0.375
irrationalist	-0.525
irrationalists	-0.375
irrationalities	-0.375
irrationality	-0.425
irrationally	-0.4
irrationals	-0.275
irresistible	0.35
irresolute	-0.35
irresponsible	-0.475
irreversible	-0.2
irritabilities	-0.425
irritability	-0.35
irritable	-0.525
irritableness	-0.425
irritably	-0.45
irritant	-0.575
irritants	-0.525
irritate	-0.45
irritated	-0.5
irritates	-0.425
irritating	-0.5
irritatingly	-0.5
irritation	-0.575
irritations	-0.375
irritative	-0.5
isolatable	0.05
isolate	-0.2
isolated	-0.325
isolates	-0.325
isolation	-0.425
isolationism	0.1
isolationist	0.175
isolations	-0.125
isolator	-0.1
isolators	-0.1
itchy	-0.275
jackass	-0.45
jackasses	-0.7
jaded	-0.4
jailed	-0.55
jaunty	0.3
jealous	-0.5
jealousies	-0.5
jealously	-0.5
jealousness	-0.425
jealousy	-0.325
jeopardy	-0.525
jerk	-0.35
jerked	-0.2
jerks	-0.275
jewel	0.375
jewels	0.5
jocular	0.3
join	0.3
joke	0.3
joked	0.325
joker	0.125
jokes	0.25
jokester	0.375
jokesters	0.225
jokey	0.275
joking	0.225
jollied	0.6
jollier	0.6
jollies	0.5
jolliest	0.725
jollification	0.55
jollifications	0.5
jollify	0.525
jollily	0.675
jolliness	0.625
jollities	0.425
jollity	0.45
jolly	0.575
jollying	0.575
jovial	0.475
joy	0.7
joyance	0.575
joyed	0.725
joyful	0.725
joyfuller	0.6
joyfully	0.625
joyfulness	0.675
joying	0.625
joyless	-0.625
joylessly	-0.425
joylessness	-0.675
joyous	0.775
joyously	0.725
joyousness	0.7
joypop	-0.05
joypoppers	-0.025
joyridden	0.15
joyride	0.275
joyrider	0.175
joyriders	0.325
joyrides	0.2
joyriding	0.225
joyrode	0.25
joys	0.55
joystick	0.175
joysticks	0.05
jubilant	0.75
jumpy	-0.25
justice	0.6
justifiably	0.25
justified	0.425
keen	0.375
keened	0.075
keener	0.125
keeners	0.15
keenest	0.475
keening	-0.175
keenly	0.25
keenness	0.35
keens	0.025
kewl	0.325
kidding	0.1
kill	-0.925
killdeer	-0.275
killdeers	-0.025
killdees	-0.15
killed	-0.875
killer	-0.825
killers	-0.825
killick	0.025
killie	-0.025
killifish	-0.025
killifishes	-0.025
killing	-0.85
killingly	-0.65
killings	-0.875
killjoy	-0.525
killjoys	-0.425
killock	-0.075
killocks	-0.1
kills	-0.625
kind	0.6
kinder	0.55
kindly	0.55
kindness	0.5
kindnesses	0.575
kiss	0.45
kissable	0.5
kissably	0.475
kissed	0.4
kisser	0.425
kissers	0.375
kisses	0.575
kissing	0.675
kissy	0.45
kudos	0.575
lack	-0.325
lackadaisical	-0.4
lag	-0.35
lagged	-0.3
lagging	-0.275
lags	-0.375
laidback	0.125
lame	-0.45
lamebrain	-0.4
lamebrained	-0.625
lamebrains	-0.3
lamedh	0.025
lamella	-0.025
lamellae	-0.025
lamellas	0.025
lamellibranch	0.05
lamellibranchs	-0.025
lamely	-0.5
lameness	-0.2
lament	-0.5
lamentable	-0.375
lamentableness	-0.325
lamentably	-0.375
lamentation	-0.35
lamentations	-0.475
lamented	-0.35
lamenter	-0.3
lamenters	-0.125
lamenting	-0.5
laments	-0.375
lamer	-0.35
lames	-0.3
lamest	-0.375
landmark	0.075
laugh	0.65
laughable	0.05
laughableness	0.3
laughably	0.3
laughed	0.5
laugher	0.425
laughers	0.425
laughing	0.55
laughingly	0.575
laughings	0.475
laughingstocks	-0.325
laughs	0.55
laughter	0.55
laughters	0.55
launched	0.125
lawl	0.35
lawsuit	-0.225
lawsuits	-0.15
lazier	-0.575
laziest	-0.675
lazy	-0.375
leak	-0.35
leaked	-0.325
leave	-0.05
leet	0.325
legal	0.125
legally	0.1
lenient	0.275
lethargic	-0.3
lethargy	-0.35
liabilities	-0.2
liability	-0.2
liar	-0.575
liards	-0.1
liars	-0.6
libelous	-0.525
libertarian	0.225
libertarianism	0.1
libertarianisms	0.025
libertarians	0.025
liberties	0.575
libertinage	0.05
libertine	-0.225
libertines	0.1
libertinisms	0.3
liberty	0.6
lied	-0.4
lies	-0.45
lifesaver	0.7
lighthearted	0.45
like	0.375
likeable	0.5
liked	0.45
likes	0.45
liking	0.425
limitation	-0.3
limited	-0.225
litigation	-0.2
litigious	-0.2
livelier	0.425
liveliest	0.525
livelihood	0.2
livelihoods	0.225
livelily	0.45
liveliness	0.4
livelong	0.425
lively	0.475
livid	-0.625
lmao	0.725
loathe	-0.55
loathed	-0.525
loathes	-0.475
loathing	-0.675
lobby	0.025
lobbying	-0.075
lol	0.45
lone	-0.275
lonelier	-0.35
loneliest	-0.6
loneliness	-0.45
lonelinesses	-0.375
lonely	-0.375
loneness	-0.275
loner	-0.325
loners	-0.225
lonesome	-0.375
lonesomely	-0.325
lonesomeness	-0.45
lonesomes	-0.35
longing	-0.025
longingly	0.175
longings	0.1
loom	-0.225
loomed	-0.275
looming	-0.125
looms	-0.15
loose	-0.325
looses	-0.15
lose	-0.425
loser	-0.6
losers	-0.6
loses	-0.325
losing	-0.4
loss	-0.325
losses	-0.425
lossy	-0.3
lost	-0.325
louse	-0.4
loused	-0.25
louses	-0.325
lousewort	0.025
louseworts	-0.15
lousier	-0.55
lousiest	-0.65
lousily	-0.3
lousiness	-0.425
lousing	-0.275
lousy	-0.625
lovable	0.75
love	0.8
loved	0.725
lovelies	0.55
lovely	0.7
lover	0.7
loverly	0.7
lovers	0.6
loves	0.675
loving	0.725
lovingly	0.8
lovingness	0.675
low	-0.275
lowball	-0.2
lowballed	-0.375
lowballing	-0.175
lowballs	-0.3
lowborn	-0.175
lowboys	-0.15
lowbred	-0.65
lowbrow	-0.475
lowbrows	-0.15
lowdown	-0.2
lowdowns	-0.05
lowe	0.125
lowed	-0.2
lower	-0.3
lowercase	0.075
lowercased	-0.05
lowerclassman	-0.1
lowered	-0.125
lowering	-0.25
lowermost	-0.35
lowers	-0.125
lowery	-0.45
lowest	-0.4
lowing	-0.125
lowish	-0.225
lowland	-0.025
lowlander	-0.1
lowlanders	-0.075
lowlands	-0.025
lowlier	-0.425
lowliest	-0.45
lowlife	-0.375
lowlifes	-0.55
lowlight	-0.5
lowlights	-0.075
lowlihead	-0.075
lowliness	-0.275
lowlinesses	-0.3
lowlives	-0.525
lowly	-0.25
lown	0.225
lowness	-0.325
lowrider	-0.05
lowriders	0.025
lows	-0.2
lowse	-0.175
loyal	0.525
loyalism	0.25
loyalisms	0.225
loyalist	0.375
loyalists	0.275
loyally	0.525
loyalties	0.475
loyalty	0.625
luck	0.5
lucked	0.475
luckie	0.4
luckier	0.475
luckiest	0.725
luckily	0.575
luckiness	0.25
lucking	0.3
luckless	-0.325
lucks	0.4
lucky	0.45
ludicrous	-0.375
ludicrously	-0.05
ludicrousness	-0.475
lugubrious	-0.525
lulz	0.5
lunatic	-0.55
lunatics	-0.4
lurk	-0.2
lurking	-0.125
lurks	-0.225
lying	-0.6
mad	-0.55
maddening	-0.55
madder	-0.3
maddest	-0.7
madly	-0.425
madness	-0.475
magnific	0.575
magnifical	0.6
magnifically	0.6
magnification	0.25
magnifications	0.3
magnificence	0.6
magnificences	0.575
magnificent	0.725
magnificently	0.85
magnifico	0.45
magnificoes	0.35
mandatory	0.075
maniac	-0.525
maniacal	-0.075
maniacally	-0.425
maniacs	-0.3
manipulated	-0.4
manipulating	-0.375
manipulation	-0.3
marvel	0.45
marvelous	0.725
marvels	0.5
masochism	-0.4
masochisms	-0.275
masochist	-0.425
masochistic	-0.55
masochistically	-0.4
masochists	-0.3
masterpiece	0.775
masterpieces	0.625
matter	0.025
matters	0.025
mature	0.45
meaningful	0.325
meaningless	-0.475
medal	0.525
mediocrity	-0.075
meditative	0.35
meh	-0.075
melancholia	-0.125
melancholiac	-0.5
melancholias	-0.4
melancholic	-0.075
melancholics	-0.25
melancholies	-0.275
melancholy	-0.475
menace	-0.55
menaced	-0.425
mercy	0.375
merit	0.45
merited	0.35
meriting	0.275
meritocracy	0.15
meritocrat	0.1
meritocrats	0.275
meritorious	0.525
meritoriously	0.325
meritoriousness	0.425
merits	0.425
merrier	0.425
merriest	0.675
merrily	0.6
merriment	0.6
merriments	0.5
merriness	0.55
merry	0.625
merrymaker	0.55
merrymakers	0.425
merrymaking	0.55
merrymakings	0.6
merrythought	0.275
merrythoughts	0.4
mess	-0.375
messed	-0.35
messy	-0.375
methodical	0.15
mindless	-0.475
miracle	0.7
mirth	0.65
mirthful	0.675
mirthfully	0.5
misbehave	-0.475
misbehaved	-0.4
misbehaves	-0.4
misbehaving	-0.425
mischief	-0.375
mischiefs	-0.2
miser	-0.45
miserable	-0.55
miserableness	-0.7
miserably	-0.525
miserere	-0.2
misericorde	0.025
misericordes	-0.125
miseries	-0.675
miserliness	-0.65
miserly	-0.35
misers	-0.375
misery	-0.675
misgiving	-0.35
misinformation	-0.325
misinformed	-0.4
misinterpreted	-0.325
misleading	-0.425
misread	-0.275
misreporting	-0.375
misrepresentation	-0.5
miss	-0.15
missed	-0.3
misses	-0.225
missing	-0.3
mistakable	-0.2
mistake	-0.35
mistaken	-0.375
mistakenly	-0.3
mistaker	-0.4
mistakers	-0.4
mistakes	-0.375
mistaking	-0.275
misunderstand	-0.375
misunderstanding	-0.45
misunderstands	-0.325
misunderstood	-0.35
mlm	-0.35
mmk	0.15
moan	-0.15
moaned	-0.1
moaning	-0.1
moans	-0.15
mock	-0.45
mocked	-0.325
mocker	-0.2
mockeries	-0.4
mockers	-0.325
mockery	-0.325
mocking	-0.425
mocks	-0.5
molest	-0.525
molestation	-0.475
molestations	-0.725
molested	-0.475
molester	-0.575
molesters	-0.55
molesting	-0.7
molests	-0.775
mongering	-0.2
monopolize	-0.2
monopolized	-0.225
monopolizes	-0.275
monopolizing	-0.125
mooch	-0.425
mooched	-0.35
moocher	-0.375
moochers	-0.475
mooches	-0.35
mooching	-0.425
moodier	-0.275
moodiest	-0.525
moodily	-0.325
